,sessionId,imageName,scaled_MOS_aesthetic,qualityScore,sessionId_imageName,set
4951,session298,iaa_pub20821_.jpg,2.8,3.104,session298_iaa_pub20821_.jpg,training
18823,session83,iaa_pub5795_.jpg,3.42,3.564,session83_iaa_pub5795_.jpg,training
7191,session182,iaa_pub12734_.jpg,1.68,1.86,session182_iaa_pub12734_.jpg,training
24530,session412,iaa_pub28839_.jpg,2.62,2.648,session412_iaa_pub28839_.jpg,training
30243,session385,iaa_pub26894_.jpg,1.74,1.7,session385_iaa_pub26894_.jpg,training
29396,session29,iaa_pub2015_.jpg,2.86,3.0,session29_iaa_pub2015_.jpg,training
10051,session52,iaa_pub3638_.jpg,3.1538461538461537,3.3076923076923075,session52_iaa_pub3638_.jpg,training
8535,session147,iaa_pub10283_.jpg,3.88,3.944,session147_iaa_pub10283_.jpg,test
4286,session403,iaa_pub28188_.jpg,3.06,3.38,session403_iaa_pub28188_.jpg,training
16436,session375,iaa_pub26213_.jpg,1.74,1.868,session375_iaa_pub26213_.jpg,training
19408,session244,iaa_pub17029_.jpg,3.4107142857142856,3.542857142857143,session244_iaa_pub17029_.jpg,training
11189,session300,iaa_pub20991_.jpg,3.06,3.36,session300_iaa_pub20991_.jpg,training
5639,session296,iaa_pub20685_.jpg,3.4,3.48,session296_iaa_pub20685_.jpg,training
6070,session389,iaa_pub27161_.jpg,3.22,3.44,session389_iaa_pub27161_.jpg,training
4401,session375,iaa_pub26241_.jpg,3.0,3.236,session375_iaa_pub26241_.jpg,training
14260,session411,iaa_pub28709_.jpg,3.58,3.74,session411_iaa_pub28709_.jpg,training
7202,session266,iaa_pub18599_.jpg,3.3,3.588,session266_iaa_pub18599_.jpg,training
5,session86,iaa_pub5983_.jpg,3.692307692307693,3.8615384615384616,session86_iaa_pub5983_.jpg,training
18850,session314,iaa_pub21971_.jpg,2.56,2.64,session314_iaa_pub21971_.jpg,training
24099,session47,iaa_pub3229_.jpg,2.933333333333333,3.1300000000000003,session47_iaa_pub3229_.jpg,training
25020,session349,iaa_pub24407_.jpg,2.68,3.048,session349_iaa_pub24407_.jpg,training
27279,session191,iaa_pub13342_.jpg,3.0416666666666665,3.2416666666666667,session191_iaa_pub13342_.jpg,training
2118,session200,iaa_pub13978_.jpg,3.72,3.8,session200_iaa_pub13978_.jpg,training
405,session391,iaa_pub27364_.jpg,3.34,3.428,session391_iaa_pub27364_.jpg,training
19996,session348,iaa_pub24320_.jpg,3.32,3.508,session348_iaa_pub24320_.jpg,training
21960,session392,iaa_pub27402_.jpg,3.125,3.3791666666666664,session392_iaa_pub27402_.jpg,training
17051,session20,iaa_pub1369_.jpg,4.24,4.22,session20_iaa_pub1369_.jpg,training
1698,session111,iaa_pub7715_.jpg,3.8846153846153846,3.95,session111_iaa_pub7715_.jpg,training
3995,session421,iaa_pub29420_.jpg,2.75,2.976923076923077,session421_iaa_pub29420_.jpg,validation
26603,session24,iaa_pub1652_.jpg,4.04,4.24,session24_iaa_pub1652_.jpg,validation
15185,session418,iaa_pub29193_.jpg,3.64,3.744,session418_iaa_pub29193_.jpg,training
8160,session93,iaa_pub6505_.jpg,3.6296296296296298,3.8,session93_iaa_pub6505_.jpg,training
16470,session173,iaa_pub12104_.jpg,3.5,3.692,session173_iaa_pub12104_.jpg,training
31161,session341,iaa_pub23861_.jpg,3.4615384615384617,3.730769230769231,session341_iaa_pub23861_.jpg,training
23008,session119,iaa_pub8297_.jpg,2.125,2.2285714285714286,session119_iaa_pub8297_.jpg,training
26504,session437,iaa_pub30573_.jpg,3.22,3.3360000000000003,session437_iaa_pub30573_.jpg,training
10801,session141,iaa_pub9865_.jpg,3.037037037037037,3.374074074074074,session141_iaa_pub9865_.jpg,training
30112,session215,iaa_pub15028_.jpg,3.351851851851852,3.477777777777778,session215_iaa_pub15028_.jpg,training
1946,session250,iaa_pub17499_.jpg,2.7,2.9759999999999995,session250_iaa_pub17499_.jpg,training
3499,session9,iaa_pub594_.jpg,2.425925925925926,2.503703703703704,session9_iaa_pub594_.jpg,training
19515,session287,iaa_pub20074_.jpg,2.923076923076923,3.173076923076923,session287_iaa_pub20074_.jpg,training
11212,session58,iaa_pub4058_.jpg,2.3484848484848486,2.4636363636363634,session58_iaa_pub4058_.jpg,training
22646,session286,iaa_pub20012_.jpg,3.208333333333333,3.329166666666667,session286_iaa_pub20012_.jpg,training
1691,session365,iaa_pub25488_.jpg,3.5,3.736,session365_iaa_pub25488_.jpg,training
12979,session134,iaa_pub9319_.jpg,3.26,3.484,session134_iaa_pub9319_.jpg,training
25395,session46,iaa_pub3205_.jpg,3.519230769230769,3.734615384615384,session46_iaa_pub3205_.jpg,training
8050,session195,iaa_pub13594_.jpg,3.615384615384616,3.765384615384616,session195_iaa_pub13594_.jpg,training
11015,session315,iaa_pub21984_.jpg,3.16,3.268,session315_iaa_pub21984_.jpg,training
1467,session136,iaa_pub9463_.jpg,3.84,4.04,session136_iaa_pub9463_.jpg,test
22748,session292,iaa_pub20390_.jpg,3.806451612903226,3.851612903225806,session292_iaa_pub20390_.jpg,training
29856,session322,iaa_pub22471_.jpg,3.5,3.768,session322_iaa_pub22471_.jpg,training
30472,session71,iaa_pub4907_.jpg,3.403225806451613,3.603225806451613,session71_iaa_pub4907_.jpg,training
30268,session110,iaa_pub7658_.jpg,2.423076923076923,2.4923076923076923,session110_iaa_pub7658_.jpg,training
23993,session49,iaa_pub3392_.jpg,2.72,2.952,session49_iaa_pub3392_.jpg,training
4248,session167,iaa_pub11654_.jpg,3.52,3.736,session167_iaa_pub11654_.jpg,training
22917,session229,iaa_pub16011_.jpg,3.4166666666666665,3.529166666666667,session229_iaa_pub16011_.jpg,training
28517,session194,iaa_pub13554_.jpg,3.26,3.492,session194_iaa_pub13554_.jpg,training
2112,session333,iaa_pub23266_.jpg,3.269230769230769,3.4269230769230767,session333_iaa_pub23266_.jpg,training
21813,session73,iaa_pub5048_.jpg,2.96,3.048,session73_iaa_pub5048_.jpg,training
29601,session306,iaa_pub21356_.jpg,3.46,3.64,session306_iaa_pub21356_.jpg,training
6495,session84,iaa_pub5829_.jpg,2.9444444444444446,3.1333333333333333,session84_iaa_pub5829_.jpg,training
18604,session98,iaa_pub6810_.jpg,3.3,3.373333333333333,session98_iaa_pub6810_.jpg,validation
4370,session58,iaa_pub4014_.jpg,3.5454545454545454,3.721212121212121,session58_iaa_pub4014_.jpg,training
28060,session391,iaa_pub27312_.jpg,3.02,3.22,session391_iaa_pub27312_.jpg,training
24054,session22,iaa_pub1483_.jpg,3.64,3.708,session22_iaa_pub1483_.jpg,training
21494,session309,iaa_pub21624_.jpg,3.5,3.644,session309_iaa_pub21624_.jpg,test
6725,session442,iaa_pub30898_.jpg,3.04,3.28,session442_iaa_pub30898_.jpg,training
23645,session191,iaa_pub13365_.jpg,2.2916666666666665,2.4625,session191_iaa_pub13365_.jpg,training
12182,session11,iaa_pub701_.jpg,3.4,3.5,session11_iaa_pub701_.jpg,training
21256,session151,iaa_pub10565_.jpg,3.04,3.224,session151_iaa_pub10565_.jpg,training
6575,session295,iaa_pub20637_.jpg,2.78,2.82,session295_iaa_pub20637_.jpg,training
4730,session28,iaa_pub1907_.jpg,3.326923076923077,3.511538461538461,session28_iaa_pub1907_.jpg,training
22041,session254,iaa_pub17770_.jpg,1.4310344827586208,1.4137931034482758,session254_iaa_pub17770_.jpg,test
12655,session151,iaa_pub10537_.jpg,2.68,2.94,session151_iaa_pub10537_.jpg,training
18446,session148,iaa_pub10306_.jpg,3.54,3.716,session148_iaa_pub10306_.jpg,training
4189,session55,iaa_pub3841_.jpg,3.892857142857143,4.010714285714285,session55_iaa_pub3841_.jpg,training
29510,session71,iaa_pub4967_.jpg,3.774193548387097,3.903225806451613,session71_iaa_pub4967_.jpg,training
13524,session117,iaa_pub8151_.jpg,3.5384615384615383,3.6653846153846152,session117_iaa_pub8151_.jpg,test
10915,session130,iaa_pub9048_.jpg,3.5,3.692,session130_iaa_pub9048_.jpg,training
14630,session347,iaa_pub24274_.jpg,3.826923076923077,3.984615384615384,session347_iaa_pub24274_.jpg,training
6098,session65,iaa_pub4533_.jpg,3.36,3.52,session65_iaa_pub4533_.jpg,validation
7308,session45,iaa_pub3140_.jpg,3.757575757575758,3.9727272727272727,session45_iaa_pub3140_.jpg,training
8275,session257,iaa_pub17925_.jpg,3.16,3.3280000000000003,session257_iaa_pub17925_.jpg,training
14388,session247,iaa_pub17278_.jpg,3.68,3.852,session247_iaa_pub17278_.jpg,training
10355,session345,iaa_pub24107_.jpg,3.7,3.892,session345_iaa_pub24107_.jpg,training
28011,session226,iaa_pub15794_.jpg,3.8333333333333335,3.841666666666667,session226_iaa_pub15794_.jpg,training
24721,session19,iaa_pub1303_.jpg,3.808823529411765,3.885294117647059,session19_iaa_pub1303_.jpg,training
178,session212,iaa_pub14772_.jpg,3.3,3.3560000000000003,session212_iaa_pub14772_.jpg,training
27598,session110,iaa_pub7686_.jpg,3.519230769230769,3.630769230769231,session110_iaa_pub7686_.jpg,training
17313,session107,iaa_pub7440_.jpg,2.826923076923077,2.873076923076923,session107_iaa_pub7440_.jpg,test
17654,session324,iaa_pub22633_.jpg,3.92,4.084,session324_iaa_pub22633_.jpg,training
1959,session140,iaa_pub9733_.jpg,2.7884615384615383,2.957692307692308,session140_iaa_pub9733_.jpg,test
16885,session72,iaa_pub5010_.jpg,1.75,1.847058823529412,session72_iaa_pub5010_.jpg,training
8268,session19,iaa_pub1308_.jpg,3.0,3.188235294117647,session19_iaa_pub1308_.jpg,training
23187,session187,iaa_pub13073_.jpg,3.306451612903226,3.47741935483871,session187_iaa_pub13073_.jpg,training
461,session196,iaa_pub13670_.jpg,3.48,3.58,session196_iaa_pub13670_.jpg,training
24401,session302,iaa_pub21115_.jpg,3.62,3.7,session302_iaa_pub21115_.jpg,training
26749,session338,iaa_pub23646_.jpg,3.0303030303030303,3.2515151515151515,session338_iaa_pub23646_.jpg,training
26083,session171,iaa_pub11921_.jpg,2.76,3.16,session171_iaa_pub11921_.jpg,test
21851,session122,iaa_pub8509_.jpg,2.7115384615384617,3.019230769230769,session122_iaa_pub8509_.jpg,training
9069,session51,iaa_pub3539_.jpg,3.173076923076923,3.315384615384616,session51_iaa_pub3539_.jpg,training
23523,session170,iaa_pub11868_.jpg,2.2115384615384617,2.3461538461538463,session170_iaa_pub11868_.jpg,training
15068,session209,iaa_pub14630_.jpg,3.62,3.756,session209_iaa_pub14630_.jpg,training
2712,session191,iaa_pub13336_.jpg,2.9791666666666665,3.108333333333333,session191_iaa_pub13336_.jpg,training
7542,session441,iaa_pub30814_.jpg,3.0,3.252,session441_iaa_pub30814_.jpg,training
29221,session379,iaa_pub26464_.jpg,3.5,3.742307692307692,session379_iaa_pub26464_.jpg,test
26855,session108,iaa_pub7535_.jpg,3.52,3.66,session108_iaa_pub7535_.jpg,validation
27386,session231,iaa_pub16156_.jpg,3.055555555555556,3.1296296296296298,session231_iaa_pub16156_.jpg,training
7178,session36,iaa_pub2456_.jpg,2.8703703703703702,3.111111111111111,session36_iaa_pub2456_.jpg,training
23752,session326,iaa_pub22793_.jpg,3.0384615384615383,3.1923076923076925,session326_iaa_pub22793_.jpg,training
4823,session282,iaa_pub19672_.jpg,3.24,3.412,session282_iaa_pub19672_.jpg,training
15499,session343,iaa_pub24007_.jpg,2.6875,2.958333333333333,session343_iaa_pub24007_.jpg,training
21815,session150,iaa_pub10444_.jpg,3.519230769230769,3.75,session150_iaa_pub10444_.jpg,training
9909,session111,iaa_pub7701_.jpg,2.3846153846153846,2.5615384615384613,session111_iaa_pub7701_.jpg,training
30744,session54,iaa_pub3775_.jpg,3.94,4.0760000000000005,session54_iaa_pub3775_.jpg,training
24867,session264,iaa_pub18473_.jpg,1.8666666666666667,2.02,session264_iaa_pub18473_.jpg,training
13298,session384,iaa_pub26816_.jpg,4.18,4.224,session384_iaa_pub26816_.jpg,training
11041,session49,iaa_pub3361_.jpg,3.92,4.096,session49_iaa_pub3361_.jpg,validation
17957,session406,iaa_pub28406_.jpg,3.193548387096774,3.3161290322580643,session406_iaa_pub28406_.jpg,training
14823,session371,iaa_pub25940_.jpg,3.9444444444444446,4.044444444444444,session371_iaa_pub25940_.jpg,training
18755,session73,iaa_pub5063_.jpg,3.02,3.304,session73_iaa_pub5063_.jpg,training
13850,session208,iaa_pub14509_.jpg,3.38,3.484,session208_iaa_pub14509_.jpg,training
26087,session145,iaa_pub10117_.jpg,3.4423076923076925,3.534615384615385,session145_iaa_pub10117_.jpg,training
4057,session30,iaa_pub2094_.jpg,3.66,3.96,session30_iaa_pub2094_.jpg,training
26651,session128,iaa_pub8910_.jpg,4.019230769230769,4.165384615384616,session128_iaa_pub8910_.jpg,training
30244,session396,iaa_pub27701_.jpg,3.04,3.42,session396_iaa_pub27701_.jpg,training
14972,session196,iaa_pub13714_.jpg,3.0,3.224,session196_iaa_pub13714_.jpg,training
6835,session89,iaa_pub6187_.jpg,2.86,3.044,session89_iaa_pub6187_.jpg,training
21873,session111,iaa_pub7723_.jpg,2.9038461538461537,3.103846153846154,session111_iaa_pub7723_.jpg,training
16691,session336,iaa_pub23520_.jpg,1.86,1.904,session336_iaa_pub23520_.jpg,training
25542,session255,iaa_pub17787_.jpg,3.111111111111111,3.303703703703704,session255_iaa_pub17787_.jpg,training
27889,session146,iaa_pub10206_.jpg,1.18,1.216,session146_iaa_pub10206_.jpg,training
22437,session202,iaa_pub14126_.jpg,3.25,3.4000000000000004,session202_iaa_pub14126_.jpg,training
1182,session324,iaa_pub22641_.jpg,3.52,3.724,session324_iaa_pub22641_.jpg,training
27825,session70,iaa_pub4889_.jpg,3.44,3.568,session70_iaa_pub4889_.jpg,validation
613,session18,iaa_pub1214_.jpg,2.109375,2.278125,session18_iaa_pub1214_.jpg,training
25752,session94,iaa_pub6573_.jpg,3.321428571428572,3.571428571428572,session94_iaa_pub6573_.jpg,training
9500,session52,iaa_pub3592_.jpg,3.807692307692308,3.892307692307692,session52_iaa_pub3592_.jpg,validation
19566,session223,iaa_pub15554_.jpg,2.84,2.964,session223_iaa_pub15554_.jpg,training
16969,session15,iaa_pub995_.jpg,4.04,4.0760000000000005,session15_iaa_pub995_.jpg,training
7129,session194,iaa_pub13563_.jpg,2.8,3.04,session194_iaa_pub13563_.jpg,training
20970,session414,iaa_pub28947_.jpg,3.1041666666666665,3.329166666666667,session414_iaa_pub28947_.jpg,training
14094,session364,iaa_pub25461_.jpg,3.769230769230769,4.023076923076923,session364_iaa_pub25461_.jpg,training
14437,session399,iaa_pub27888_.jpg,3.2419354838709675,3.47741935483871,session399_iaa_pub27888_.jpg,training
10336,session366,iaa_pub25620_.jpg,3.4,3.604,session366_iaa_pub25620_.jpg,training
19277,session126,iaa_pub8796_.jpg,3.462962962962963,3.7111111111111112,session126_iaa_pub8796_.jpg,test
3256,session388,iaa_pub27115_.jpg,3.16,3.3680000000000003,session388_iaa_pub27115_.jpg,training
5041,session46,iaa_pub3158_.jpg,1.9423076923076923,2.1153846153846154,session46_iaa_pub3158_.jpg,training
14506,session59,iaa_pub4061_.jpg,3.4423076923076925,3.576923076923077,session59_iaa_pub4061_.jpg,training
27887,session94,iaa_pub6517_.jpg,3.071428571428572,3.4,session94_iaa_pub6517_.jpg,test
20961,session198,iaa_pub13798_.jpg,3.92,3.964,session198_iaa_pub13798_.jpg,training
18408,session420,iaa_pub29376_.jpg,3.076923076923077,3.4615384615384617,session420_iaa_pub29376_.jpg,training
10655,session32,iaa_pub2198_.jpg,3.14,3.392,session32_iaa_pub2198_.jpg,training
23881,session29,iaa_pub1971_.jpg,3.7,3.94,session29_iaa_pub1971_.jpg,training
22134,session404,iaa_pub28217_.jpg,2.8076923076923075,3.042307692307692,session404_iaa_pub28217_.jpg,training
22928,session436,iaa_pub30476_.jpg,3.38,3.664,session436_iaa_pub30476_.jpg,training
11758,session250,iaa_pub17451_.jpg,2.54,2.668,session250_iaa_pub17451_.jpg,training
19858,session427,iaa_pub29840_.jpg,2.84,3.268,session427_iaa_pub29840_.jpg,training
20140,session351,iaa_pub24501_.jpg,3.3,3.4457142857142857,session351_iaa_pub24501_.jpg,training
2720,session33,iaa_pub2279_.jpg,2.5961538461538463,2.726923076923077,session33_iaa_pub2279_.jpg,training
7480,session327,iaa_pub22864_.jpg,3.84,4.024,session327_iaa_pub22864_.jpg,training
856,session401,iaa_pub28010_.jpg,3.5,3.688,session401_iaa_pub28010_.jpg,training
26434,session193,iaa_pub13497_.jpg,2.04,2.164,session193_iaa_pub13497_.jpg,training
3322,session234,iaa_pub16317_.jpg,3.48,3.608,session234_iaa_pub16317_.jpg,training
21641,session85,iaa_pub5918_.jpg,3.06,3.184,session85_iaa_pub5918_.jpg,training
25971,session299,iaa_pub20920_.jpg,3.673076923076923,3.819230769230769,session299_iaa_pub20920_.jpg,training
25642,session446,iaa_pub31165_.jpg,2.98,3.212,session446_iaa_pub31165_.jpg,test
26640,session178,iaa_pub12449_.jpg,3.142857142857143,3.267857142857143,session178_iaa_pub12449_.jpg,training
14524,session408,iaa_pub28507_.jpg,3.806451612903226,3.916129032258065,session408_iaa_pub28507_.jpg,training
26925,session205,iaa_pub14301_.jpg,3.96,4.02,session205_iaa_pub14301_.jpg,training
5605,session414,iaa_pub28970_.jpg,3.2291666666666665,3.4458333333333333,session414_iaa_pub28970_.jpg,training
20663,session7,iaa_pub421_.jpg,3.22,3.3560000000000003,session7_iaa_pub421_.jpg,training
3792,session338,iaa_pub23615_.jpg,1.5303030303030305,1.6606060606060604,session338_iaa_pub23615_.jpg,training
22831,session175,iaa_pub12185_.jpg,3.203703703703704,3.425925925925926,session175_iaa_pub12185_.jpg,training
10264,session63,iaa_pub4404_.jpg,3.92,4.052,session63_iaa_pub4404_.jpg,training
7802,session321,iaa_pub22470_.jpg,3.66,3.848,session321_iaa_pub22470_.jpg,training
14835,session416,iaa_pub29108_.jpg,3.84,3.932,session416_iaa_pub29108_.jpg,training
9794,session369,iaa_pub25822_.jpg,3.08,3.34,session369_iaa_pub25822_.jpg,training
3039,session179,iaa_pub12505_.jpg,3.230769230769231,3.465384615384615,session179_iaa_pub12505_.jpg,training
22178,session270,iaa_pub18851_.jpg,3.66,3.848,session270_iaa_pub18851_.jpg,training
6614,session282,iaa_pub19730_.jpg,2.64,2.8160000000000003,session282_iaa_pub19730_.jpg,training
30245,session397,iaa_pub27768_.jpg,3.0384615384615383,3.234615384615384,session397_iaa_pub27768_.jpg,training
6134,session33,iaa_pub2309_.jpg,3.6538461538461537,3.8346153846153848,session33_iaa_pub2309_.jpg,training
18468,session328,iaa_pub22891_.jpg,2.68,2.928,session328_iaa_pub22891_.jpg,training
19530,session230,iaa_pub16065_.jpg,2.82,2.8680000000000003,session230_iaa_pub16065_.jpg,training
3484,session383,iaa_pub26775_.jpg,3.111111111111111,3.451851851851852,session383_iaa_pub26775_.jpg,test
13571,session274,iaa_pub19140_.jpg,1.48,1.504,session274_iaa_pub19140_.jpg,training
12667,session123,iaa_pub8557_.jpg,3.6,3.776,session123_iaa_pub8557_.jpg,training
17587,session165,iaa_pub11548_.jpg,4.28,4.308,session165_iaa_pub11548_.jpg,training
24017,session416,iaa_pub29086_.jpg,3.5,3.548,session416_iaa_pub29086_.jpg,training
14374,session345,iaa_pub24087_.jpg,2.38,2.524,session345_iaa_pub24087_.jpg,training
15595,session217,iaa_pub15153_.jpg,3.0,3.2458333333333336,session217_iaa_pub15153_.jpg,training
11295,session410,iaa_pub28640_.jpg,1.76,1.824,session410_iaa_pub28640_.jpg,training
7981,session62,iaa_pub4281_.jpg,2.84,3.212,session62_iaa_pub4281_.jpg,training
25322,session413,iaa_pub28906_.jpg,3.7,3.748,session413_iaa_pub28906_.jpg,training
20660,session357,iaa_pub24923_.jpg,3.24,3.4160000000000004,session357_iaa_pub24923_.jpg,training
22526,session324,iaa_pub22665_.jpg,3.74,3.844,session324_iaa_pub22665_.jpg,training
5801,session215,iaa_pub15000_.jpg,3.2962962962962963,3.455555555555556,session215_iaa_pub15000_.jpg,training
9508,session145,iaa_pub10129_.jpg,3.6538461538461537,3.8230769230769233,session145_iaa_pub10129_.jpg,training
18519,session262,iaa_pub18275_.jpg,3.04,3.252,session262_iaa_pub18275_.jpg,training
12459,session65,iaa_pub4546_.jpg,2.98,3.2880000000000003,session65_iaa_pub4546_.jpg,training
10757,session167,iaa_pub11658_.jpg,2.14,2.172,session167_iaa_pub11658_.jpg,training
13121,session6,iaa_pub353_.jpg,3.78125,3.85,session6_iaa_pub353_.jpg,training
21024,session290,iaa_pub20298_.jpg,2.392857142857143,2.575,session290_iaa_pub20298_.jpg,training
28741,session91,iaa_pub6365_.jpg,2.962962962962963,3.1185185185185187,session91_iaa_pub6365_.jpg,training
5544,session93,iaa_pub6495_.jpg,3.5,3.725925925925926,session93_iaa_pub6495_.jpg,training
4411,session350,iaa_pub24441_.jpg,1.62,1.692,session350_iaa_pub24441_.jpg,training
1587,session416,iaa_pub29110_.jpg,3.6,3.68,session416_iaa_pub29110_.jpg,training
18188,session4,iaa_pub248_.jpg,3.942307692307693,4.092307692307693,session4_iaa_pub248_.jpg,training
11482,session156,iaa_pub10899_.jpg,2.84,3.04,session156_iaa_pub10899_.jpg,training
24895,session380,iaa_pub26597_.jpg,2.8653846153846154,2.9923076923076923,session380_iaa_pub26597_.jpg,training
22676,session332,iaa_pub23234_.jpg,2.9423076923076925,3.042307692307692,session332_iaa_pub23234_.jpg,validation
